"STUDYID","DOMAIN","USUBJID","BWSEQ","BWTESTCD","BWTEST","BWORRES","BWORRESU","BWSTRESC","BWSTRESN","BWSTRESU","BWSTAT","BWREASND","BWBLFL","BWFAST","BWEXCLFL","BWREASEX","VISITDY","BWDTC","BWDY"
"GLP003","BW","107001441",628,"BW","Body Weight","289","g","289",289,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:01:21",-1
"GLP003","BW","107001441",629,"BW","Body Weight","298","g","298",298,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:26:16",1
"GLP003","BW","107001441",630,"BW","Body Weight","333","g","333",333,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:44:56",8
"GLP003","BW","107001441",631,"BW","Body Weight","357","g","357",357,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:38:21",15
"GLP003","BW","107001441",632,"BW","Body Weight","379","g","379",379,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:37:49",22
"GLP003","BW","107001442",633,"BW","Body Weight","275","g","275",275,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:41:38",-4
"GLP003","BW","107001442",634,"BW","Body Weight","306","g","306",306,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:01:31",-1
"GLP003","BW","107001442",635,"BW","Body Weight","314","g","314",314,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:33:28",1
"GLP003","BW","107001442",636,"BW","Body Weight","341","g","341",341,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:52:47",8
"GLP003","BW","107001442",637,"BW","Body Weight","367","g","367",367,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:43:34",15
"GLP003","BW","107001442",638,"BW","Body Weight","393","g","393",393,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:46:17",22
"GLP003","BW","107001444",639,"BW","Body Weight","281","g","281",281,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:41:53",-4
"GLP003","BW","107001444",640,"BW","Body Weight","311","g","311",311,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:01:50",-1
"GLP003","BW","107001444",641,"BW","Body Weight","319","g","319",319,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:34:02",1
"GLP003","BW","107001444",642,"BW","Body Weight","361","g","361",361,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:53:18",8
"GLP003","BW","107001444",643,"BW","Body Weight","403","g","403",403,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:44:04",15
"GLP003","BW","107001444",644,"BW","Body Weight","432","g","432",432,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:47:27",22
"GLP003","BW","107001445",645,"BW","Body Weight","262","g","262",262,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:00",-4
"GLP003","BW","107001445",646,"BW","Body Weight","290","g","290",290,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:01:59",-1
"GLP003","BW","107001445",647,"BW","Body Weight","289","g","289",289,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:32:42",1
"GLP003","BW","107001445",648,"BW","Body Weight","349","g","349",349,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:52:16",8
"GLP003","BW","107001445",649,"BW","Body Weight","384","g","384",384,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:43:04",15
"GLP003","BW","107001445",650,"BW","Body Weight","404","g","404",404,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:45:41",22
"GLP003","BW","107001445",651,"BW","Body Weight","428","g","428",428,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:58:49",29
"GLP003","BW","107001445",652,"BW","Body Weight","442","g","442",442,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:40:24",36
"GLP003","BW","107001446",653,"BW","Body Weight","280","g","280",280,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:08",-4
"GLP003","BW","107001446",654,"BW","Body Weight","309","g","309",309,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:06",-1
"GLP003","BW","107001446",655,"BW","Body Weight","314","g","314",314,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:36:40",1
"GLP003","BW","107001446",656,"BW","Body Weight","358","g","358",358,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:55:31",8
"GLP003","BW","107001446",657,"BW","Body Weight","397","g","397",397,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:46:02",15
"GLP003","BW","107001446",658,"BW","Body Weight","439","g","439",439,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:50:23",22
"GLP003","BW","107001446",659,"BW","Body Weight","437","g","437",437,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T11:00:12",29
"GLP003","BW","107001446",660,"BW","Body Weight","481","g","481",481,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:40:59",36
"GLP003","BW","107001447",661,"BW","Body Weight","273","g","273",273,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:15",-4
"GLP003","BW","107001447",662,"BW","Body Weight","303","g","303",303,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:13",-1
"GLP003","BW","107001447",663,"BW","Body Weight","308","g","308",308,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:30:49",1
"GLP003","BW","107001447",664,"BW","Body Weight","346","g","346",346,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:49:56",8
"GLP003","BW","107001447",665,"BW","Body Weight","380","g","380",380,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:41:29",15
"GLP003","BW","107001447",666,"BW","Body Weight","415","g","415",415,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:42:25",22
"GLP003","BW","107001448",667,"BW","Body Weight","267","g","267",267,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:22",-4
"GLP003","BW","107001448",668,"BW","Body Weight","297","g","297",297,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:21",-1
"GLP003","BW","107001448",669,"BW","Body Weight","308","g","308",308,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:38:00",1
"GLP003","BW","107001448",670,"BW","Body Weight","351","g","351",351,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:56:50",8
"GLP003","BW","107001448",671,"BW","Body Weight","395","g","395",395,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:47:12",15
"GLP003","BW","107001448",672,"BW","Body Weight","428","g","428",428,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:52:04",22
"GLP003","BW","107001449",673,"BW","Body Weight","267","g","267",267,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:28",-4
"GLP003","BW","107001449",674,"BW","Body Weight","297","g","297",297,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:30",-1
"GLP003","BW","107001449",675,"BW","Body Weight","310","g","310",310,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:34:59",1
"GLP003","BW","107001449",676,"BW","Body Weight","354","g","354",354,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:54:04",8
"GLP003","BW","107001449",677,"BW","Body Weight","390","g","390",390,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:44:43",15
"GLP003","BW","107001449",678,"BW","Body Weight","418","g","418",418,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:48:24",22
"GLP003","BW","107001450",679,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:35",-4
"GLP003","BW","107001450",680,"BW","Body Weight","295","g","295",295,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:37",-1
"GLP003","BW","107001450",681,"BW","Body Weight","299.7","g","299.7",299.7,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:30:04",1
"GLP003","BW","107001450",682,"BW","Body Weight","352","g","352",352,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:48:48",8
"GLP003","BW","107001450",683,"BW","Body Weight","386","g","386",386,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:40:46",15
"GLP003","BW","107001450",684,"BW","Body Weight","412","g","412",412,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:41:15",22
"GLP003","BW","107001451",685,"BW","Body Weight","261","g","261",261,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:44",-4
"GLP003","BW","107001451",686,"BW","Body Weight","284","g","284",284,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:02:45",-1
"GLP003","BW","107001451",687,"BW","Body Weight","290","g","290",290,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:25:37",1
"GLP003","BW","107001451",688,"BW","Body Weight","330","g","330",330,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:44:39",8
"GLP003","BW","107001451",689,"BW","Body Weight","357","g","357",357,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:37:53",15
"GLP003","BW","107001451",690,"BW","Body Weight","383","g","383",383,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:37:25",22
"GLP003","BW","107001453",691,"BW","Body Weight","274","g","274",274,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:42:57",-4
"GLP003","BW","107001453",692,"BW","Body Weight","300","g","300",300,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:00",-1
"GLP003","BW","107001453",693,"BW","Body Weight","309","g","309",309,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:37:45",1
"GLP003","BW","107001453",694,"BW","Body Weight","362","g","362",362,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:56:41",8
"GLP003","BW","107001453",695,"BW","Body Weight","384","g","384",384,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:47:05",15
"GLP003","BW","107001453",696,"BW","Body Weight","409","g","409",409,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:51:55",22
"GLP003","BW","107001454",697,"BW","Body Weight","270","g","270",270,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:04",-4
"GLP003","BW","107001454",698,"BW","Body Weight","291","g","291",291,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:08",-1
"GLP003","BW","107001454",699,"BW","Body Weight","298","g","298",298,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:31:13",1
"GLP003","BW","107001454",700,"BW","Body Weight","331","g","331",331,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:50:21",8
"GLP003","BW","107001454",701,"BW","Body Weight","351","g","351",351,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:41:52",15
"GLP003","BW","107001454",702,"BW","Body Weight","366","g","366",366,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:43:36",22
"GLP003","BW","107001455",703,"BW","Body Weight","255","g","255",255,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:08",-4
"GLP003","BW","107001455",704,"BW","Body Weight","291","g","291",291,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:14",-1
"GLP003","BW","107001455",705,"BW","Body Weight","302","g","302",302,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:13",1
"GLP003","BW","107001455",706,"BW","Body Weight","359","g","359",359,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:42:25",8
"GLP003","BW","107001455",707,"BW","Body Weight","404","g","404",404,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:35:57",15
"GLP003","BW","107001455",708,"BW","Body Weight","446","g","446",446,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:34:44",22
"GLP003","BW","107001455",709,"BW","Body Weight","473","g","473",473,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:53:44",29
"GLP003","BW","107001456",710,"BW","Body Weight","261","g","261",261,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:15",-4
"GLP003","BW","107001456",711,"BW","Body Weight","287","g","287",287,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:22",-1
"GLP003","BW","107001456",712,"BW","Body Weight","292","g","292",292,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:29",1
"GLP003","BW","107001456",713,"BW","Body Weight","316","g","316",316,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:42:44",8
"GLP003","BW","107001456",714,"BW","Body Weight","344","g","344",344,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:13",15
"GLP003","BW","107001456",715,"BW","Body Weight","371","g","371",371,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:06",22
"GLP003","BW","107001456",716,"BW","Body Weight","394","g","394",394,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:54:02",29
"GLP003","BW","107001457",717,"BW","Body Weight","271","g","271",271,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:21",-4
"GLP003","BW","107001457",718,"BW","Body Weight","294","g","294",294,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:29",-1
"GLP003","BW","107001457",719,"BW","Body Weight","304","g","304",304,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:24:50",1
"GLP003","BW","107001457",720,"BW","Body Weight","329","g","329",329,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:43:48",8
"GLP003","BW","107001457",721,"BW","Body Weight","356","g","356",356,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:37:13",15
"GLP003","BW","107001457",722,"BW","Body Weight","379","g","379",379,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:36:21",22
"GLP003","BW","107001458",723,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:27",-4
"GLP003","BW","107001458",724,"BW","Body Weight","291","g","291",291,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:35",-1
"GLP003","BW","107001458",725,"BW","Body Weight","296","g","296",296,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:18:19",1
"GLP003","BW","107001458",726,"BW","Body Weight","339","g","339",339,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:37:49",8
"GLP003","BW","107001458",727,"BW","Body Weight","375","g","375",375,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:32:14",15
"GLP003","BW","107001458",728,"BW","Body Weight","410","g","410",410,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:21:35",22
"GLP003","BW","107001459",729,"BW","Body Weight","280","g","280",280,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:34",-4
"GLP003","BW","107001459",730,"BW","Body Weight","312","g","312",312,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:03:44",-1
"GLP003","BW","107001459",731,"BW","Body Weight","326","g","326",326,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:21:38",1
"GLP003","BW","107001459",732,"BW","Body Weight","375","g","375",375,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:40:50",8
"GLP003","BW","107001459",733,"BW","Body Weight","424","g","424",424,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:34:32",15
"GLP003","BW","107001459",734,"BW","Body Weight","451","g","451",451,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:32:13",22
"GLP003","BW","107001461",735,"BW","Body Weight","279","g","279",279,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:43:49",-4
"GLP003","BW","107001461",736,"BW","Body Weight","303","g","303",303,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:04:16",-1
"GLP003","BW","107001461",737,"BW","Body Weight","309","g","309",309,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:35:55",1
"GLP003","BW","107001461",738,"BW","Body Weight","335","g","335",335,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:54:54",8
"GLP003","BW","107001461",739,"BW","Body Weight","370","g","370",370,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:45:28",15
"GLP003","BW","107001461",740,"BW","Body Weight","400","g","400",400,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:49:29",22
"GLP003","BW","107001461",741,"BW","Body Weight","415","g","415",415,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:59:21",29
"GLP003","BW","107001463",742,"BW","Body Weight","261","g","261",261,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:44:03",-4
"GLP003","BW","107001463",743,"BW","Body Weight","282","g","282",282,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:04:40",-1
"GLP003","BW","107001463",744,"BW","Body Weight","283","g","283",283,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:37:24",1
"GLP003","BW","107001463",745,"BW","Body Weight","317","g","317",317,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:56:23",8
"GLP003","BW","107001463",746,"BW","Body Weight","342","g","342",342,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:46:48",15
"GLP003","BW","107001463",747,"BW","Body Weight","364","g","364",364,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:51:22",22
"GLP003","BW","107001464",748,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:44:09",-4
"GLP003","BW","107001464",749,"BW","Body Weight","289","g","289",289,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:05:07",-1
"GLP003","BW","107001464",750,"BW","Body Weight","292","g","292",292,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:29:54",1
"GLP003","BW","107001464",751,"BW","Body Weight","325","g","325",325,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:48:39",8
"GLP003","BW","107001464",752,"BW","Body Weight","357","g","357",357,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:40:39",15
"GLP003","BW","107001464",753,"BW","Body Weight","390","g","390",390,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:41:00",22
"GLP003","BW","107001466",754,"BW","Body Weight","273","g","273",273,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:44:26",-4
"GLP003","BW","107001466",755,"BW","Body Weight","303","g","303",303,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:05:28",-1
"GLP003","BW","107001466",756,"BW","Body Weight","312","g","312",312,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:19:21",1
"GLP003","BW","107001466",757,"BW","Body Weight","361","g","361",361,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:38:34",8
"GLP003","BW","107001466",758,"BW","Body Weight","399","g","399",399,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:32:51",15
"GLP003","BW","107001466",759,"BW","Body Weight","439","g","439",439,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:22:25",22
"GLP003","BW","107001466",760,"BW","Body Weight","457","g","457",457,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:50:37",29
"GLP003","BW","107001467",761,"BW","Body Weight","274","g","274",274,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:44:32",-4
"GLP003","BW","107001467",762,"BW","Body Weight","301","g","301",301,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:05:34",-1
"GLP003","BW","107001467",763,"BW","Body Weight","306","g","306",306,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:20:05",1
"GLP003","BW","107001467",764,"BW","Body Weight","346","g","346",346,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:39:09",8
"GLP003","BW","107001467",765,"BW","Body Weight","382","g","382",382,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:33:17",15
"GLP003","BW","107001467",766,"BW","Body Weight","418","g","418",418,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:23:06",22
"GLP003","BW","107001467",767,"BW","Body Weight","406","g","406",406,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:52:11",29
"GLP003","BW","107001467",768,"BW","Body Weight","460","g","460",460,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:37:20",36
"GLP003","BW","107001468",769,"BW","Body Weight","277","g","277",277,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:44:39",-4
"GLP003","BW","107001468",770,"BW","Body Weight","305","g","305",305,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:05:41",-1
"GLP003","BW","107001468",771,"BW","Body Weight","310","g","310",310,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:21:44",1
"GLP003","BW","107001468",772,"BW","Body Weight","352","g","352",352,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:40:57",8
"GLP003","BW","107001468",773,"BW","Body Weight","387","g","387",387,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:34:39",15
"GLP003","BW","107001468",774,"BW","Body Weight","414","g","414",414,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:32:18",22
"GLP003","BW","107001469",775,"BW","Body Weight","270","g","270",270,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:10",-4
"GLP003","BW","107001469",776,"BW","Body Weight","297","g","297",297,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:06:19",-1
"GLP003","BW","107001469",777,"BW","Body Weight","307","g","307",307,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:22:14",1
"GLP003","BW","107001469",778,"BW","Body Weight","350","g","350",350,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:41:35",8
"GLP003","BW","107001469",779,"BW","Body Weight","388","g","388",388,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:35:14",15
"GLP003","BW","107001469",780,"BW","Body Weight","366","g","366",366,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:33:28",22
"GLP003","BW","107001470",781,"BW","Body Weight","274","g","274",274,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:16",-4
"GLP003","BW","107001470",782,"BW","Body Weight","294","g","294",294,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:06:29",-1
"GLP003","BW","107001470",783,"BW","Body Weight","302","g","302",302,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:20",1
"GLP003","BW","107001470",784,"BW","Body Weight","346","g","346",346,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:42:34",8
"GLP003","BW","107001470",785,"BW","Body Weight","379","g","379",379,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:06",15
"GLP003","BW","107001470",786,"BW","Body Weight","405","g","405",405,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:34:55",22
"GLP003","BW","107001470",787,"BW","Body Weight","425","g","425",425,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:53:54",29
"GLP003","BW","107001471",788,"BW","Body Weight","273","g","273",273,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:22",-4
"GLP003","BW","107001471",789,"BW","Body Weight","296","g","296",296,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:06:36",-1
"GLP003","BW","107001471",790,"BW","Body Weight","302","g","302",302,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:30:11",1
"GLP003","BW","107001471",791,"BW","Body Weight","331","g","331",331,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:49:11",8
"GLP003","BW","107001471",792,"BW","Body Weight","365","g","365",365,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:40:52",15
"GLP003","BW","107001471",793,"BW","Body Weight","401","g","401",401,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:41:25",22
"GLP003","BW","107001472",794,"BW","Body Weight","268","g","268",268,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:39",-4
"GLP003","BW","107001472",795,"BW","Body Weight","288","g","288",288,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:06:48",-1
"GLP003","BW","107001472",796,"BW","Body Weight","293","g","293",293,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:19:01",1
"GLP003","BW","107001472",797,"BW","Body Weight","317","g","317",317,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:38:16",8
"GLP003","BW","107001472",798,"BW","Body Weight","338","g","338",338,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:32:37",15
"GLP003","BW","107001472",799,"BW","Body Weight","353","g","353",353,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:22:08",22
"GLP003","BW","107001472",800,"BW","Body Weight","354","g","354",354,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:50:24",29
"GLP003","BW","107001473",801,"BW","Body Weight","267","g","267",267,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:47",-4
"GLP003","BW","107001473",802,"BW","Body Weight","283","g","283",283,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:06:56",-1
"GLP003","BW","107001473",803,"BW","Body Weight","287","g","287",287,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:24:26",1
"GLP003","BW","107001473",804,"BW","Body Weight","314","g","314",314,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:43:23",8
"GLP003","BW","107001473",805,"BW","Body Weight","337","g","337",337,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:46",15
"GLP003","BW","107001473",806,"BW","Body Weight","349","g","349",349,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:48",22
"GLP003","BW","107001473",807,"BW","Body Weight","363","g","363",363,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:55:04",29
"GLP003","BW","107001473",808,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:30",36
"GLP003","BW","107001474",809,"BW","Body Weight","258","g","258",258,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:45:55",-4
"GLP003","BW","107001474",810,"BW","Body Weight","286","g","286",286,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T08:07:06",-1
"GLP003","BW","107001474",811,"BW","Body Weight","297","g","297",297,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:36:32",1
"GLP003","BW","107001474",812,"BW","Body Weight","341","g","341",341,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:55:22",8
"GLP003","BW","107001474",813,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:45:55",15
"GLP003","BW","107001474",814,"BW","Body Weight","404","g","404",404,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:50:11",22
