"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"GLP003","OM","107001384",148,"WEIGHT","Weight","3.786","g","3.786",3.786,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",149,"WEIGHT","Weight","2.98","g","2.98",2.98,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",150,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",151,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",152,"WEIGHT","Weight",".079","g","0.079",0.079,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",153,"WEIGHT","Weight",".925","g","0.925",0.925,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001384",154,"WEIGHT","Weight",".392","g","0.392",0.392,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",155,"WEIGHT","Weight","2.058","g","2.058",2.058,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",156,"WEIGHT","Weight","1.29","g","1.29",1.29,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",157,"WEIGHT","Weight","12.125","g","12.125",12.125,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",158,"WEIGHT","Weight","2.469","g","2.469",2.469,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",159,"WEIGHT","Weight","3.458","g","3.458",3.458,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",160,"WEIGHT","Weight","2.347","g","2.347",2.347,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",161,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",162,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",163,"WEIGHT","Weight",".053","g","0.053",0.053,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",164,"WEIGHT","Weight",".782","g","0.782",0.782,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001423",165,"WEIGHT","Weight",".49","g","0.49",0.49,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001529",166,"WEIGHT","Weight","1.968","g","1.968",1.968,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",167,"WEIGHT","Weight",".783","g","0.783",0.783,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",168,"WEIGHT","Weight","6.05","g","6.05",6.05,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",169,"WEIGHT","Weight","1.479","g","1.479",1.479,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",170,"WEIGHT","Weight",".14","g","0.14",0.14,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",171,"WEIGHT","Weight",".661","g","0.661",0.661,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",172,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",173,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",174,"WEIGHT","Weight",".057","g","0.057",0.057,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",175,"WEIGHT","Weight",".462","g","0.462",0.462,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001529",176,"WEIGHT","Weight",".336","g","0.336",0.336,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",177,"WEIGHT","Weight","1.951","g","1.951",1.951,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",178,"WEIGHT","Weight",".877","g","0.877",0.877,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",179,"WEIGHT","Weight","6.709","g","6.709",6.709,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",180,"WEIGHT","Weight","1.779","g","1.779",1.779,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",181,"WEIGHT","Weight",".085","g","0.085",0.085,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",182,"WEIGHT","Weight",".714","g","0.714",0.714,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",183,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",184,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",185,"WEIGHT","Weight",".093","g","0.093",0.093,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",186,"WEIGHT","Weight",".473","g","0.473",0.473,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001528",187,"WEIGHT","Weight",".36","g","0.36",0.36,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",188,"WEIGHT","Weight","1.831","g","1.831",1.831,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",189,"WEIGHT","Weight",".988","g","0.988",0.988,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",190,"WEIGHT","Weight","6.493","g","6.493",6.493,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",191,"WEIGHT","Weight","1.693","g","1.693",1.693,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",192,"WEIGHT","Weight",".08","g","0.08",0.08,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",193,"WEIGHT","Weight",".559","g","0.559",0.559,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",194,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",195,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",196,"WEIGHT","Weight",".076","g","0.076",0.076,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",197,"WEIGHT","Weight",".444","g","0.444",0.444,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001576",198,"WEIGHT","Weight",".316","g","0.316",0.316,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",199,"WEIGHT","Weight","1.906","g","1.906",1.906,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",200,"WEIGHT","Weight",".922","g","0.922",0.922,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",201,"WEIGHT","Weight","6.506","g","6.506",6.506,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",202,"WEIGHT","Weight","1.783","g","1.783",1.783,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",203,"WEIGHT","Weight",".08","g","0.08",0.08,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",204,"WEIGHT","Weight",".723","g","0.723",0.723,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",205,"WEIGHT","Weight",".008","g","0.008",0.008,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",206,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",207,"WEIGHT","Weight",".067","g","0.067",0.067,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",208,"WEIGHT","Weight",".619","g","0.619",0.619,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001616",209,"WEIGHT","Weight",".556","g","0.556",0.556,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",210,"WEIGHT","Weight","1.78","g","1.78",1.78,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",211,"WEIGHT","Weight",".764","g","0.764",0.764,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",212,"WEIGHT","Weight","6.026","g","6.026",6.026,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",213,"WEIGHT","Weight","1.456","g","1.456",1.456,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",214,"WEIGHT","Weight",".106","g","0.106",0.106,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",215,"WEIGHT","Weight",".483","g","0.483",0.483,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",216,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",217,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",218,"WEIGHT","Weight",".069","g","0.069",0.069,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",219,"WEIGHT","Weight",".421","g","0.421",0.421,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001500",220,"WEIGHT","Weight",".381","g","0.381",0.381,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001535",221,"WEIGHT","Weight","1.978","g","1.978",1.978,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",222,"WEIGHT","Weight","1.044","g","1.044",1.044,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",223,"WEIGHT","Weight","7.138","g","7.138",7.138,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",224,"WEIGHT","Weight","1.869","g","1.869",1.869,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",225,"WEIGHT","Weight",".176","g","0.176",0.176,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",226,"WEIGHT","Weight","1.108","g","1.108",1.108,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",227,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",228,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",229,"WEIGHT","Weight",".068","g","0.068",0.068,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",230,"WEIGHT","Weight",".532","g","0.532",0.532,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001535",231,"WEIGHT","Weight",".724","g","0.724",0.724,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",232,"WEIGHT","Weight","1.834","g","1.834",1.834,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",233,"WEIGHT","Weight",".996","g","0.996",0.996,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",234,"WEIGHT","Weight","7.05","g","7.05",7.05,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",235,"WEIGHT","Weight","1.661","g","1.661",1.661,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",236,"WEIGHT","Weight",".047","g","0.047",0.047,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",237,"WEIGHT","Weight",".587","g","0.587",0.587,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",238,"WEIGHT","Weight",".012","g","0.012",0.012,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",239,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",240,"WEIGHT","Weight",".055","g","0.055",0.055,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",241,"WEIGHT","Weight",".387","g","0.387",0.387,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001647",242,"WEIGHT","Weight",".38","g","0.38",0.38,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",243,"WEIGHT","Weight","1.942","g","1.942",1.942,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",244,"WEIGHT","Weight",".801","g","0.801",0.801,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",245,"WEIGHT","Weight","6.346","g","6.346",6.346,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",246,"WEIGHT","Weight","1.574","g","1.574",1.574,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",247,"WEIGHT","Weight",".123","g","0.123",0.123,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",248,"WEIGHT","Weight",".488","g","0.488",0.488,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",249,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",250,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",251,"WEIGHT","Weight",".058","g","0.058",0.058,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",252,"WEIGHT","Weight",".457","g","0.457",0.457,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001592",253,"WEIGHT","Weight",".415","g","0.415",0.415,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",254,"WEIGHT","Weight","1.982","g","1.982",1.982,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",255,"WEIGHT","Weight",".944","g","0.944",0.944,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",256,"WEIGHT","Weight","6.528","g","6.528",6.528,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",257,"WEIGHT","Weight","1.814","g","1.814",1.814,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",258,"WEIGHT","Weight",".191","g","0.191",0.191,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",259,"WEIGHT","Weight","1.143","g","1.143",1.143,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",260,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",261,"WEIGHT","Weight",".031","g","0.031",0.031,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",262,"WEIGHT","Weight",".082","g","0.082",0.082,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",263,"WEIGHT","Weight",".607","g","0.607",0.607,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001569",264,"WEIGHT","Weight",".476","g","0.476",0.476,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",265,"WEIGHT","Weight","1.986","g","1.986",1.986,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",266,"WEIGHT","Weight",".833","g","0.833",0.833,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",267,"WEIGHT","Weight","6.811","g","6.811",6.811,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",268,"WEIGHT","Weight","1.667","g","1.667",1.667,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",269,"WEIGHT","Weight",".114","g","0.114",0.114,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",270,"WEIGHT","Weight",".612","g","0.612",0.612,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",271,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",272,"WEIGHT","Weight",".021","g","0.021",0.021,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",273,"WEIGHT","Weight",".067","g","0.067",0.067,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",274,"WEIGHT","Weight",".506","g","0.506",0.506,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001537",275,"WEIGHT","Weight",".354","g","0.354",0.354,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001594",276,"WEIGHT","Weight","1.877","g","1.877",1.877,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",277,"WEIGHT","Weight",".894","g","0.894",0.894,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",278,"WEIGHT","Weight","6.269","g","6.269",6.269,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",279,"WEIGHT","Weight","1.529","g","1.529",1.529,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",280,"WEIGHT","Weight",".144","g","0.144",0.144,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",281,"WEIGHT","Weight",".743","g","0.743",0.743,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",282,"WEIGHT","Weight",".012","g","0.012",0.012,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",283,"WEIGHT","Weight",".019","g","0.019",0.019,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",284,"WEIGHT","Weight",".081","g","0.081",0.081,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",285,"WEIGHT","Weight",".525","g","0.525",0.525,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001594",286,"WEIGHT","Weight",".314","g","0.314",0.314,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",287,"WEIGHT","Weight","1.894","g","1.894",1.894,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",288,"WEIGHT","Weight",".902","g","0.902",0.902,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",289,"WEIGHT","Weight","7.028","g","7.028",7.028,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",290,"WEIGHT","Weight","1.73","g","1.73",1.73,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",291,"WEIGHT","Weight",".098","g","0.098",0.098,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",292,"WEIGHT","Weight",".843","g","0.843",0.843,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",293,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",294,"WEIGHT","Weight",".019","g","0.019",0.019,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001619",295,"WEIGHT","Weight",".065","g","0.065",0.065,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
